Nation,Player,player_positions,Final_Overall,pace,shooting,passing,dribbling,defending,physic,Attack_Score,Midfield_Score,Defense_Score,Technical_Score,Athletic_Score,Overall_Percentile,Elite_Player,World_Class,Position_Group,Is_GK,Is_DEF,Is_MID,Is_ATT,Star_Player,Key_Player,Squad_Rank,Defender_Rating,Midfielder_Rating,Attacker_Rating,Importance_Score
Spain,Alex Baena,"LW, CAM",84,66,79,85,85,59,60,76.9,77.5,59.4,85.0,63.0,0.9314903846153846,0,0,MID,0,0,1,0,0,0,13.0,64.4,77.5,76.9,1176.0
Spain,Joan García,GK,83,54,11,44,46,11,74,34.4,53.599999999999994,36.2,45.0,64.0,0.9118589743589743,0,0,GK,1,0,0,0,0,0,14.0,30.2,53.599999999999994,34.4,1079.0
Spain,Martín Zubimendi,"CDM, CM",83,66,56,78,74,80,74,64.4,75.60000000000001,77.6,76.0,70.0,0.9118589743589743,0,0,MID,0,0,1,0,0,0,15.0,78.4,75.60000000000001,64.4,996.0
Spain,Ferran Torres,"LW, RW",83,84,78,74,80,36,70,80.4,74.6,49.599999999999994,77.0,77.0,0.9118589743589743,0,0,ATT,0,0,0,1,0,0,16.0,50.39999999999999,74.6,80.4,913.0
Spain,Mikel Merino,"CM, CDM",83,72,62,74,72,74,80,68.0,75.2,76.4,73.0,76.0,0.9118589743589743,0,0,MID,0,0,1,0,0,0,17.0,75.2,75.2,68.0,830.0
Spain,Pedro Porro,RB,82,84,60,70,74,70,72,71.4,71.8,70.8,72.0,78.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,18.0,70.4,71.8,71.4,738.0
Spain,Aymeric Laporte,CB,82,68,40,70,68,84,76,56.8,71.2,80.8,69.0,72.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,19.0,79.6,71.2,56.8,656.0
Spain,Mikel Oyarzabal,"LW, ST",82,74,82,78,80,40,72,79.0,76.8,52.8,79.0,73.0,0.8854166666666666,0,0,ATT,0,0,0,1,0,0,20.0,54.0,76.8,79.0,574.0
Spain,Pau Cubarsí,CB,82,72,38,68,66,82,76,56.599999999999994,69.8,79.6,67.0,74.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,21.0,78.0,69.8,56.599999999999994,492.0
Spain,Borja Iglesias,ST,80,66,76,64,68,34,82,70.6,70.6,53.2,66.0,74.0,0.8221153846153846,0,0,ATT,0,0,0,1,0,0,22.0,49.599999999999994,70.6,70.6,400.0
Spain,Yeremy Pino,"RW, LW",80,84,74,70,80,34,68,78.8,72.4,47.6,75.0,76.0,0.8221153846153846,0,0,ATT,0,0,0,1,0,0,23.0,48.0,72.4,78.8,320.0
Spain,Éric García,"CB, CDM",79,62,38,66,64,76,72,53.0,67.2,74.4,65.0,67.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,24.0,73.2,67.2,53.0,237.0
Spain,Marc Pubill,RB,73,78,52,62,66,70,72,64.0,66.2,70.8,64.0,75.0,0.469150641025641,0,0,DEF,0,1,0,0,0,0,25.0,68.8,66.2,64.0,146.0
Spain,Víctor Muñoz,"CDM, CM",65,66,52,64,64,68,72,59.8,66.39999999999999,69.6,64.0,69.0,0.05448717948717949,0,0,MID,0,0,1,0,0,0,26.0,68.0,66.39999999999999,59.8,65.0
Sweden,Alexander Isak,ST,88,83,89,73,85,39,76,86.0,77.5,53.8,79.0,79.5,0.9819711538461539,1,0,ATT,0,0,0,1,1,1,1.0,53.2,77.5,86.0,2288.0
Sweden,Viktor Gyökeres,ST,87,78,86,70,76,30,82,80.6,75.39999999999999,50.800000000000004,73.0,80.0,0.9743589743589743,1,0,ATT,0,0,0,1,0,1,2.0,48.400000000000006,75.39999999999999,80.6,2175.0
Sweden,Anthony Elanga,"RW, LW",81,87,70,66,80,28,70,78.1,71.4,44.8,73.0,78.5,0.8553685897435898,0,0,ATT,0,0,0,1,0,0,3.0,44.0,71.4,78.1,1944.0
Sweden,Carl Starfelt,CB,78,70,38,54,56,76,76,53.0,61.2,76.0,55.0,73.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,4.0,71.60000000000001,61.2,53.0,1794.0
Sweden,Isak Hien,CB,78,74,40,56,58,80,80,55.599999999999994,63.8,80.0,57.0,77.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,5.0,75.2,63.8,55.6,1716.0
Sweden,Gabriel Gudmundsson,"LB, LM, CB",77,87,64,71,75,70,75,74.2,73.4,72.0,73.0,81.0,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,6.0,71.2,73.4,74.2,1617.0
Sweden,Daniel Svensson,"LB, CM, LM",77,77,56,75,76,73,74,68.3,75.0,73.4,75.5,75.5,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,7.0,73.6,75.0,68.3,1540.0
Sweden,Lucas Bergvall,"CM, CDM",77,72,60,74,74,64,68,67.8,72.19999999999999,65.6,74.0,70.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,8.0,66.8,72.19999999999999,67.8,1463.0
Sweden,Mattias Svanberg,"CM, CDM",76,70,58,68,68,64,72,64.6,69.2,67.2,68.0,71.0,0.624198717948718,0,0,MID,0,0,1,0,0,0,9.0,66.4,69.2,64.6,1368.0
Sweden,Yasin Ayari,"CM, CAM",75,72,64,70,74,50,66,69.39999999999999,70.0,56.400000000000006,72.0,69.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,10.0,57.2,70.0,69.4,1275.0
Sweden,Victor Nilsson Lindelöf,CB,75,70,38,64,62,80,78,54.8,67.6,79.2,63.0,74.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,11.0,76.4,67.6,54.8,1200.0
Sweden,Eric Smith,"CDM, CM",75,68,52,64,64,68,70,60.4,65.8,68.8,64.0,69.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,12.0,67.6,65.8,60.400000000000006,1125.0
Sweden,Gustaf Nilsson,ST,75,70,70,56,64,28,74,68.2,63.8,46.400000000000006,60.0,72.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,13.0,42.800000000000004,63.8,68.2,1050.0
Sweden,Jesper Karlström,"CDM, CM",75,64,57,72,71,71,78,63.3,73.5,73.80000000000001,71.5,71.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,14.0,72.60000000000001,73.5,63.3,975.0
Sweden,Viktor Johansson,GK,74,50,11,44,46,11,70,33.2,52.4,34.6,45.0,60.0,0.5224358974358975,0,0,GK,1,0,0,0,0,0,15.0,29.400000000000002,52.4,33.199999999999996,888.0
Sweden,Benjamin Nygren,"RW, ST",73,78,70,64,74,28,68,73.6,68.19999999999999,44.0,69.0,73.0,0.469150641025641,0,0,ATT,0,0,0,1,0,0,16.0,43.2,68.19999999999999,73.6,803.0
Sweden,Kristoffer Nordfeldt,GK,72,48,10,42,44,10,68,31.599999999999998,50.4,33.2,43.0,58.0,0.40905448717948717,0,0,GK,1,0,0,0,0,0,17.0,28.0,50.4,31.599999999999998,720.0
Sweden,Besfort Zeneli,CM,72,71,65,68,70,56,67,68.3,68.3,60.400000000000006,69.0,69.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,18.0,60.6,68.3,68.3,648.0
Sweden,Alexander Bernhardsson,"LW, CAM",72,78,68,66,74,32,64,72.80000000000001,67.8,44.8,70.0,71.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,19.0,45.2,67.8,72.8,576.0
Sweden,Hjalmar Ekdal,CB,72,53,33,53,63,72,76,48.0,62.900000000000006,73.6,58.0,64.5,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,20.0,69.0,62.900000000000006,48.0,504.0
Sweden,Elliot Stroud,"LB, LM",71,79,65,64,67,65,73,69.8,67.6,68.2,65.5,76.0,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,21.0,66.4,67.6,69.8,426.0
Sweden,Gustaf Lagerbielke,CB,71,68,38,52,54,76,76,51.8,59.8,76.0,53.0,72.0,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,22.0,71.2,59.8,51.8,355.0
Sweden,Jacob Zetterström,GK,71,50,11,44,46,11,72,33.2,53.0,35.4,45.0,61.0,0.3449519230769231,0,0,GK,1,0,0,0,0,0,23.0,29.8,53.0,33.199999999999996,284.0
Sweden,Herman Johansson,"RB, RM",70,83,54,60,64,63,75,65.69999999999999,65.7,67.8,62.0,79.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,24.0,64.8,65.7,65.7,210.0
Sweden,Ken Sema,"LW, LB",70,76,58,64,70,54,66,67.0,66.4,58.8,67.0,71.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,25.0,58.400000000000006,66.4,67.0,140.0
Sweden,Taha Ali,"LW, RW",68,80,62,60,72,28,62,70.4,64.19999999999999,41.6,66.0,71.0,0.18028846153846154,0,0,ATT,0,0,0,1,0,0,26.0,41.2,64.19999999999999,70.39999999999999,68.0
Switzerland,Gregor Kobel,GK,86,54,12,46,48,12,74,35.4,55.0,36.8,47.0,64.0,0.9639423076923077,1,0,GK,1,0,0,0,0,1,1.0,31.200000000000003,55.0,35.4,2236.0
Switzerland,Granit Xhaka,"CDM, CM",85,47,75,85,74,78,82,66.3,80.8,79.6,79.5,64.5,0.9507211538461539,1,0,MID,0,0,1,0,0,1,2.0,80.2,80.8,66.3,2125.0
Switzerland,Manuel Akanji,CB,82,74,42,66,68,84,80,59.400000000000006,70.8,82.4,67.0,77.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,3.0,79.60000000000001,70.8,59.4,1968.0
Switzerland,Denis Zakaria,"CDM, CM",82,78,60,70,72,76,82,69.0,74.19999999999999,78.4,71.0,80.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,4.0,76.0,74.19999999999999,69.0,1886.0
Switzerland,Remo Freuler,"CM, CDM",81,74,62,76,74,72,74,69.2,74.8,72.8,75.0,74.0,0.8553685897435898,0,0,MID,0,0,1,0,0,0,5.0,73.2,74.8,69.2,1782.0
Switzerland,Dan Ndoye,"RW, LW",79,87,72,66,80,32,72,78.89999999999999,72.0,48.0,73.0,79.5,0.7772435897435898,0,0,ATT,0,0,0,1,0,0,6.0,46.800000000000004,72.0,78.9,1659.0
Switzerland,Nico Elvedi,CB,77,70,39,63,65,78,76,56.1,67.5,77.2,64.0,73.0,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,7.0,74.6,67.5,56.1,1540.0
Switzerland,Ardon Jashari,"CDM, CM",77,75,67,75,73,72,82,71.2,76.5,76.0,74.0,78.5,0.6790865384615384,0,0,MID,0,0,1,0,0,0,8.0,74.6,76.5,71.19999999999999,1463.0
Switzerland,Ricardo Rodríguez,LB,77,68,65,76,74,76,75,68.6,75.1,75.6,75.0,71.5,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,9.0,75.8,75.1,68.6,1386.0
Switzerland,Breel Embolo,"ST, CF",77,82,78,68,78,34,82,79.2,75.2,53.2,73.0,82.0,0.6790865384615384,0,0,ATT,0,0,0,1,0,0,10.0,50.4,75.2,79.19999999999999,1309.0
Switzerland,Djibril Sow,"CM, CDM",76,74,60,70,72,68,76,67.8,72.39999999999999,71.2,71.0,75.0,0.624198717948718,0,0,MID,0,0,1,0,0,0,11.0,70.0,72.39999999999999,67.8,1216.0
Switzerland,Noah Okafor,"ST, LW",76,86,78,68,82,30,74,81.6,74.0,47.6,75.0,80.0,0.624198717948718,0,0,ATT,0,0,0,1,0,0,12.0,46.4,74.0,81.6,1140.0
Switzerland,Yvon Mvogo,GK,76,52,11,44,46,11,72,33.8,53.0,35.4,45.0,62.0,0.624198717948718,0,0,GK,1,0,0,0,0,0,13.0,29.8,53.0,33.8,1064.0
Switzerland,Rubén Vargas,"LW, CAM",75,82,72,68,78,32,66,76.8,70.4,45.6,73.0,74.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,14.0,46.0,70.4,76.8,975.0
Switzerland,Miro Muheim,LB,75,74,48,62,66,68,68,61.2,65.0,68.0,64.0,71.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,15.0,66.8,65.0,61.2,900.0
Switzerland,Zeki Amdouni,"ST, CF",75,80,78,68,76,30,76,78.0,72.8,48.400000000000006,72.0,78.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,16.0,46.800000000000004,72.8,78.0,825.0
Switzerland,Michel Aebischer,"CM, CDM",74,66,67,72,75,74,70,69.1,72.3,72.4,73.5,68.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,17.0,72.8,72.3,69.1,740.0
Switzerland,Fabian Rieder,"CAM, CM, RM",74,74,69,71,75,51,62,72.3,69.5,55.4,73.0,68.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,18.0,57.2,69.5,72.3,666.0
Switzerland,Marvin Keller,GK,72,46,10,40,42,10,66,30.4,48.400000000000006,32.400000000000006,41.0,56.0,0.40905448717948717,0,0,GK,1,0,0,0,0,0,19.0,27.200000000000003,48.400000000000006,30.4,576.0
Switzerland,Christian Fassnacht,"RM, LM, ST, RW",72,76,67,68,72,36,69,71.2,69.5,49.2,70.0,72.5,0.40905448717948717,0,0,MID,0,0,1,0,0,0,20.0,49.0,69.5,71.2,504.0
Switzerland,Eray Cömert,CB,72,66,36,52,54,76,74,50.400000000000006,59.2,75.2,53.0,70.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,21.0,70.80000000000001,59.2,50.400000000000006,432.0
Switzerland,Silvan Widmer,RB,72,76,54,66,70,72,72,65.4,69.0,72.0,68.0,74.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,22.0,70.8,69.0,65.4,360.0
Switzerland,Aurèle Amenda,CB,71,70,38,52,54,76,76,52.4,59.8,76.0,53.0,73.0,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,23.0,71.2,59.8,52.400000000000006,284.0
Switzerland,Cédric Itten,ST,70,72,72,58,68,28,78,70.8,67.0,48.0,63.0,75.0,0.28205128205128205,0,0,ATT,0,0,0,1,0,0,24.0,44.00000000000001,67.0,70.8,210.0
Switzerland,Luca Jaquez,"CB, LB",69,68,38,52,54,74,72,51.8,58.599999999999994,73.2,53.0,70.0,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,25.0,69.2,58.599999999999994,51.8,138.0
Switzerland,Johan Manzambi,"CAM, CM, CDM, ST",67,75,61,59,72,56,62,68.5,63.8,58.400000000000006,65.5,68.5,0.12740384615384615,0,0,MID,0,0,1,0,0,0,26.0,57.8,63.8,68.5,67.0
Tunisia,Ellyes Skhiri,"CDM, CM",80,72,60,72,70,74,74,66.6,72.0,74.0,71.0,73.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,1.0,73.60000000000001,72.0,66.6,2080.0
Tunisia,Ali Abdi,"LB, LM",76,86,62,70,73,69,75,72.5,72.4,71.4,71.5,80.5,0.624198717948718,0,0,DEF,0,1,0,0,0,0,2.0,70.4,72.4,72.5,1900.0
Tunisia,Rani Khedira,"CDM,CM",74,68,54,68,66,70,74,61.800000000000004,69.2,71.6,67.0,71.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,3.0,70.4,69.2,61.8,1776.0
Tunisia,Hannibal Mejbri,"CM, CAM",74,76,63,73,76,68,82,70.8,76.6,73.6,74.5,79.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,4.0,71.80000000000001,76.6,70.8,1702.0
Tunisia,Montassar Talbi,CB,73,68,38,52,54,74,76,51.8,59.8,74.8,53.0,72.0,0.469150641025641,0,0,DEF,0,1,0,0,0,0,5.0,70.0,59.8,51.8,1606.0
Tunisia,Ismaël Gharbi,"CAM, LW",73,76,66,70,76,36,62,72.0,69.39999999999999,46.4,73.0,69.0,0.469150641025641,0,0,MID,0,0,1,0,0,0,6.0,48.0,69.39999999999999,72.0,1533.0
Tunisia,Hamza Rafia,"CM,CAM",72,72,62,68,66,46,62,66.2,65.6,52.4,67.0,67.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,7.0,53.6,65.6,66.2,1440.0
Tunisia,Elias Achouri,"CDM, CM",72,70,56,66,66,68,70,63.2,67.2,68.8,66.0,70.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,8.0,68.0,67.2,63.2,1368.0
Tunisia,Aymen Dahmen,GK,72,48,12,44,46,12,66,33.0,51.2,33.6,45.0,57.0,0.40905448717948717,0,0,GK,1,0,0,0,0,0,9.0,29.2,51.2,33.0,1296.0
Tunisia,Omar Rekik,CB,72,70,42,58,56,72,74,54.6,62.2,72.8,57.0,72.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,10.0,69.6,62.2,54.599999999999994,1224.0
Tunisia,Elias Saad,"LW, LM, CAM",72,74,67,67,77,31,59,72.1,67.6,42.2,72.0,66.5,0.40905448717948717,0,0,MID,0,0,1,0,0,0,11.0,43.8,67.6,72.1,1152.0
Tunisia,Yan Valery,"RB, CB, LB, RM",71,62,52,63,68,70,74,59.8,67.8,71.6,65.5,68.0,0.3449519230769231,0,0,DEF,0,1,0,0,0,0,12.0,69.4,67.8,59.8,1065.0
Tunisia,Khalil Ayari,"CM,CDM",70,66,48,64,60,62,68,57.0,64.0,64.4,62.0,67.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,13.0,63.599999999999994,64.0,57.0,980.0
Tunisia,Sebastian Tounekti,"LM, LW",69,78,62,62,70,24,63,69.19999999999999,64.69999999999999,39.6,66.0,70.5,0.22956730769230768,0,0,MID,0,0,1,0,0,0,14.0,39.4,64.69999999999999,69.2,897.0
Tunisia,Mortadha Ben Ouanes,"LB, RM, LM, RW",69,72,60,68,68,66,65,66.0,67.1,65.6,68.0,68.5,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,15.0,66.2,67.1,66.0,828.0
Tunisia,Rayan Elloumi,"LW,CAM",68,72,60,64,64,36,58,64.8,62.199999999999996,44.8,64.0,65.0,0.18028846153846154,0,0,MID,0,0,1,0,0,0,16.0,46.0,62.199999999999996,64.8,748.0
Tunisia,Hazem Mastouri,"RW,LW",68,74,62,62,64,32,58,66.2,61.4,42.400000000000006,63.0,66.0,0.18028846153846154,0,0,ATT,0,0,0,1,0,0,17.0,43.2,61.4,66.2,680.0
Tunisia,Dylan Bronn,CB,68,70,38,54,56,76,78,53.0,61.800000000000004,76.80000000000001,55.0,74.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,18.0,72.0,61.800000000000004,53.0,612.0
Tunisia,Firas Chaouat,"CB,LB",68,66,38,54,52,68,70,50.6,58.2,68.8,53.0,68.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,19.0,65.6,58.2,50.6,544.0
Tunisia,Anis Ben Slimane,"CM, CAM",67,65,61,62,68,58,75,64.3,67.7,64.8,65.0,70.0,0.12740384615384615,0,0,MID,0,0,1,0,0,0,20.0,62.199999999999996,67.7,64.30000000000001,469.0
Tunisia,Raed Chikhaoui,"CM,CAM",67,68,56,64,62,44,60,61.4,62.2,50.4,63.0,64.0,0.12740384615384615,0,0,MID,0,0,1,0,0,0,21.0,51.2,62.2,61.39999999999999,402.0
Tunisia,Sabri Ben Hessen,ST,67,72,62,58,60,28,62,64.39999999999999,59.8,41.6,59.0,67.0,0.12740384615384615,0,0,ATT,0,0,0,1,0,0,22.0,40.800000000000004,59.8,64.4,335.0
Tunisia,Mohamed Amine Ben Hamida,RB,66,70,44,56,56,62,64,55.400000000000006,58.400000000000006,62.8,56.0,67.0,0.08854166666666667,0,0,DEF,0,1,0,0,0,0,23.0,61.2,58.400000000000006,55.400000000000006,264.0
Tunisia,Abdelmouhib Chamakh,GK,65,42,10,38,40,11,59,28.6,44.900000000000006,30.200000000000003,39.0,50.5,0.05448717948717949,0,0,GK,1,0,0,0,0,0,24.0,26.0,44.900000000000006,28.6,195.0
Tunisia,Moutaz Neffati,"RB, RM, RW",63,68,53,58,61,59,57,59.9,58.599999999999994,58.2,59.5,62.5,0.021634615384615384,0,0,DEF,0,1,0,0,0,0,25.0,58.4,58.599999999999994,59.900000000000006,126.0
Tunisia,Adem Arous,CB,59,61,32,32,38,62,61,42.5,42.5,61.599999999999994,35.0,61.0,0.005608974358974359,0,0,DEF,0,1,0,0,0,0,26.0,55.8,42.5,42.5,59.0
Turkey,Hakan Çalhanoğlu,"CDM, CM",86,71,81,87,82,81,73,78.3,81.30000000000001,77.80000000000001,84.5,72.0,0.9639423076923077,1,0,MID,0,0,1,0,0,1,1.0,80.60000000000001,81.30000000000001,78.3,2236.0
Turkey,Orkun Kökçü,"CM, CAM, CDM",82,72,80,84,80,70,79,77.6,81.3,73.6,82.0,75.5,0.8854166666666666,0,0,MID,0,0,1,0,0,0,2.0,74.6,81.3,77.6,2050.0
Turkey,Arda Güler,"RM, CAM, RW",81,70,77,83,83,52,50,76.7,73.1,51.2,83.0,60.0,0.8553685897435898,0,0,MID,0,0,1,0,0,0,3.0,57.800000000000004,73.1,76.69999999999999,1944.0
Turkey,Abdülkerim Bardakcı,"CB, LB, LM",80,59,46,70,69,81,85,56.8,74.2,82.6,69.5,72.0,0.8221153846153846,0,0,DEF,0,1,0,0,0,0,4.0,79.6,74.2,56.8,1840.0
Turkey,Barış Alper Yılmaz,"LM, RM, LW",80,93,77,72,79,69,90,82.4,79.5,77.4,75.5,91.5,0.8221153846153846,0,0,MID,0,0,1,0,0,0,5.0,73.8,79.5,82.4,1760.0
Turkey,Kerem Aktürkoğlu,"LW, RW",80,86,74,70,82,30,68,80.0,73.0,45.2,76.0,77.0,0.8221153846153846,0,0,ATT,0,0,0,1,0,0,6.0,45.6,73.0,80.0,1680.0
Turkey,Uğurcan Çakır,GK,80,52,11,44,46,11,72,33.8,53.0,35.4,45.0,62.0,0.8221153846153846,0,0,GK,1,0,0,0,0,0,7.0,29.8,53.0,33.8,1600.0
Turkey,Ferdi Kadıoğlu,"LB, LW",79,82,58,70,74,72,72,70.0,71.8,72.0,72.0,77.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,8.0,71.6,71.8,70.0,1501.0
Turkey,Kenan Yıldız,"CAM, LM, LW, CM",79,84,78,74,83,35,66,81.3,74.3,47.400000000000006,78.5,75.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,9.0,49.0,74.3,81.30000000000001,1422.0
Turkey,Mert Günok,GK,78,50,11,44,46,11,70,33.2,52.4,34.6,45.0,60.0,0.7323717948717948,0,0,GK,1,0,0,0,0,0,10.0,29.400000000000002,52.4,33.199999999999996,1326.0
Turkey,İrfan Can Kahveci,"RW, CAM, CM, RM",78,73,77,81,80,58,67,76.69999999999999,76.5,61.599999999999994,80.5,70.0,0.7323717948717948,0,0,MID,0,0,1,0,0,0,11.0,64.39999999999999,76.5,76.7,1248.0
Turkey,Merih Demiral,CB,78,73,39,49,61,79,81,55.800000000000004,62.2,79.8,55.0,77.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,12.0,73.39999999999999,62.2,55.8,1170.0
Turkey,Yunus Akgün,"RM, LM, CAM, RW",78,87,78,74,81,40,61,81.6,72.2,48.400000000000006,77.5,74.0,0.7323717948717948,0,0,MID,0,0,1,0,0,0,13.0,51.0,72.2,81.6,1092.0
Turkey,Oğuz Aydın,"LW, RW, RM, LM",77,85,72,71,78,56,67,77.7,71.89999999999999,60.400000000000006,74.5,76.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,14.0,61.2,71.89999999999999,77.69999999999999,1001.0
Turkey,Çağlar Söyüncü,CB,77,69,47,58,65,77,80,59.0,66.7,78.19999999999999,61.5,74.5,0.6790865384615384,0,0,DEF,0,1,0,0,0,0,15.0,73.8,66.7,59.0,924.0
Turkey,İsmail Yüksek,"CDM, CM",77,74,59,70,73,74,78,67.7,73.3,75.6,71.5,76.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,16.0,74.0,73.3,67.69999999999999,847.0
Turkey,Kaan Ayhan,"RB, CB, CDM",76,57,62,77,69,78,77,62.599999999999994,74.6,77.6,73.0,67.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,17.0,77.6,74.6,62.599999999999994,760.0
Turkey,Zeki Çelik,RB,76,80,54,64,68,72,74,66.0,68.2,72.8,66.0,77.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,18.0,70.8,68.2,66.0,684.0
Turkey,Ozan Kabak,CB,75,70,38,56,58,78,78,53.6,63.199999999999996,78.0,57.0,74.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,19.0,73.6,63.199999999999996,53.6,600.0
Turkey,Altay Bayındır,GK,75,54,11,44,46,11,74,34.4,53.599999999999994,36.2,45.0,64.0,0.5765224358974359,0,0,GK,1,0,0,0,0,0,20.0,30.2,53.599999999999994,34.4,525.0
Turkey,Eren Elmalı,LB,75,72,44,58,62,66,68,57.8,62.199999999999996,66.80000000000001,60.0,70.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,21.0,64.80000000000001,62.199999999999996,57.8,450.0
Turkey,Salih Özcan,"CDM, CM, CB",75,70,59,68,73,75,79,66.5,72.8,76.6,70.5,74.5,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,22.0,74.4,72.8,66.5,375.0
Turkey,Can Uzun,"CAM, LW",74,76,72,68,76,32,64,74.4,69.2,44.8,72.0,70.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,23.0,45.6,69.2,74.4,296.0
Turkey,Mert Müldür,"RB, LB, CB, RM",74,76,54,65,73,71,75,66.3,70.4,72.6,69.0,75.5,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,24.0,70.6,70.4,66.30000000000001,222.0
Turkey,Samet Akaydın,CB,70,55,37,43,48,70,76,45.7,54.4,72.4,45.5,65.5,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,25.0,65.8,54.4,45.7,140.0
Turkey,Deniz Gül,ST,66,69,64,58,67,28,66,66.4,63.099999999999994,43.2,62.5,67.5,0.08854166666666667,0,0,ATT,0,0,0,1,0,0,26.0,41.6,63.099999999999994,66.39999999999999,66.0
United States,Christian Pulisic,"LW, CAM",84,84,80,78,84,36,70,82.4,77.4,49.599999999999994,81.0,77.0,0.9314903846153846,0,0,MID,0,0,1,0,0,0,1.0,51.199999999999996,77.4,82.4,2184.0
United States,Antonee Robinson,"LB, LM",82,88,46,75,77,78,80,67.9,77.1,78.8,76.0,84.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,2.0,77.8,77.1,67.89999999999999,2050.0
United States,Malik Tillman,"CAM, CM",82,76,70,70,76,38,66,73.6,70.6,49.2,73.0,71.0,0.8854166666666666,0,0,MID,0,0,1,0,0,0,3.0,50.0,70.6,73.6,1968.0
United States,Sergino Dest,"RB, LB",79,86,58,70,76,68,66,71.8,70.6,67.2,73.0,76.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,4.0,68.0,70.6,71.8,1817.0
United States,Tyler Adams,"CDM, CM",79,76,56,74,76,78,76,68.0,75.2,77.2,75.0,76.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,5.0,76.8,75.2,68.0,1738.0
United States,Weston McKennie,"CM, CDM",78,78,68,72,72,72,80,72.19999999999999,74.4,75.19999999999999,72.0,79.0,0.7323717948717948,0,0,MID,0,0,1,0,0,0,6.0,73.6,74.4,72.2,1638.0
United States,Matt Turner,GK,77,50,13,46,48,13,71,34.599999999999994,54.099999999999994,36.2,47.0,60.5,0.6790865384615384,0,0,GK,1,0,0,0,0,0,7.0,31.200000000000003,54.099999999999994,34.599999999999994,1540.0
United States,Timothy Weah,"RW, LW",77,84,70,66,76,32,70,76.0,70.2,47.2,71.0,77.0,0.6790865384615384,0,0,ATT,0,0,0,1,0,0,8.0,46.400000000000006,70.2,76.0,1463.0
United States,Folarin Balogun,ST,77,76,76,64,72,26,72,74.8,68.8,44.4,68.0,74.0,0.6790865384615384,0,0,ATT,0,0,0,1,0,0,9.0,42.8,68.8,74.8,1386.0
